custom_edit_url	sidebar_label	learn_status	learn_rel_path	keywords	description	meta_yaml	message	most_popular
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/spacelift.md	Spacelift	Published	Collecting Metrics/Provisioning Systems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/elasticsearch/README.md	Elasticsearch	Published	Collecting Metrics/Search Engines	['elastic', 'elasticsearch', 'opensearch', 'search engine']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/elasticsearch/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	True
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/meilisearch.md	Meilisearch	Published	Collecting Metrics/Search Engines			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/elasticsearch/integrations/opensearch.md	OpenSearch	Published	Collecting Metrics/Search Engines	['elastic', 'elasticsearch', 'opensearch', 'search engine']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/elasticsearch/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	True
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/sphinx.md	Sphinx	Published	Collecting Metrics/Search Engines			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/typesense/README.md	Typesense	Published	Collecting Metrics/Search Engines	['typesense', 'search engine']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/typesense/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/clamav_daemon.md	ClamAV daemon	Published	Collecting Metrics/Security Systems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/clamscan_results.md	Clamscan results	Published	Collecting Metrics/Security Systems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/crowdsec.md	Crowdsec	Published	Collecting Metrics/Security Systems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/honeypot.md	Honeypot	Published	Collecting Metrics/Security Systems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/lynis_audit_reports.md	Lynis audit reports	Published	Collecting Metrics/Security Systems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/rspamd/README.md	Rspamd	Published	Collecting Metrics/Security Systems	['spam', 'rspamd', 'email']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/rspamd/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/suricata.md	Suricata	Published	Collecting Metrics/Security Systems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/vault_pki.md	Vault PKI	Published	Collecting Metrics/Security Systems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/consul/README.md	Consul	Published	Collecting Metrics/Service Discovery / Registry	['service networking platform', 'hashicorp']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/consul/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	True
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/etcd.md	etcd	Published	Collecting Metrics/Service Discovery / Registry			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/kafka_consumer_lag.md	Kafka Consumer Lag	Published	Collecting Metrics/Service Discovery / Registry	['big data', 'stream processing', 'message broker']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/zookeeper/README.md	ZooKeeper	Published	Collecting Metrics/Service Discovery / Registry	['zookeeper']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/zookeeper/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/adaptecraid/README.md	Adaptec RAID	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['storage', 'raid-controller', 'manage-disks']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/adaptecraid/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/ceph/README.md	Ceph	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['ceph', 'storage']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/ceph/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/scaleio/README.md	Dell EMC ScaleIO	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['scaleio']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/scaleio/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/dmcache/README.md	DMCache devices	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['dmcache']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/dmcache/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/eos.md	EOS	Published	Collecting Metrics/Storage, Mount Points and Filesystems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/generic_storage_enclosure_tool.md	Generic storage enclosure tool	Published	Collecting Metrics/Storage, Mount Points and Filesystems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/hdfs/README.md	Hadoop Distributed File System (HDFS)	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['hdfs', 'hadoop']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/hdfs/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	True
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/hpssa/README.md	HPE Smart Arrays	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['storage', 'raid-controller', 'hp', 'hpssa', 'array']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/hpssa/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/ibm_spectrum.md	IBM Spectrum	Published	Collecting Metrics/Storage, Mount Points and Filesystems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/ibm_spectrum_virtualize.md	IBM Spectrum Virtualize	Published	Collecting Metrics/Storage, Mount Points and Filesystems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/ipfs/README.md	IPFS	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['ipfs', 'filesystem']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/ipfs/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/lvm/README.md	LVM logical volumes	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['lvm', 'lvs']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/lvm/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/megacli/README.md	MegaCLI MegaRAID	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['storage', 'raid-controller', 'manage-disks']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/megacli/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/mogilefs.md	MogileFS	Published	Collecting Metrics/Storage, Mount Points and Filesystems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/netapp_ontap_api.md	Netapp ONTAP API	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['network monitoring', 'network performance', 'traffic analysis']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/netapp_solidfire.md	NetApp Solidfire	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['network monitoring', 'network performance', 'traffic analysis']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/nvme/README.md	NVMe devices	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['nvme']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/nvme/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/samba/README.md	Samba	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['samba', 'smb', 'file sharing']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/samba/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/storcli/README.md	StoreCLI RAID	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['storage', 'raid-controller', 'manage-disks']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/storcli/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/storidge.md	Storidge	Published	Collecting Metrics/Storage, Mount Points and Filesystems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/synology_activebackup.md	Synology ActiveBackup	Published	Collecting Metrics/Storage, Mount Points and Filesystems			https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/zfspool/README.md	ZFS Pools	Published	Collecting Metrics/Storage, Mount Points and Filesystems	['zfs pools', 'pools', 'zfs', 'filesystem']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/zfspool/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/integrations/blackbox.md	Blackbox	Published	Collecting Metrics/Synthetic Checks	['blackbox']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/prometheus/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/whoisquery/README.md	Domain expiration date	Published	Collecting Metrics/Synthetic Checks	['whois']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/whoisquery/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/httpcheck/README.md	HTTP Endpoints	Published	Collecting Metrics/Synthetic Checks	['webserver']		https://github.com/netdata/netdata/edit/master/src/go/plugin/go.d/collector/httpcheck/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	True
https://github.com/netdata/netdata/edit/master/src/collectors/idlejitter.plugin/README.md	Idle OS Jitter	Published	Collecting Metrics/Synthetic Checks	['latency', 'jitter']		https://github.com/netdata/netdata/edit/master/src/collectors/idlejitter.plugin/metadata.yaml	DO NOT EDIT THIS FILE DIRECTLY, IT IS GENERATED BY THE COLLECTOR'S metadata.yaml FILE	False
